Place ID,Name,Latitude,Longitude,Address,County,Tags,Rating
146,Anchor Bar Dungarvan,52.08982220000001,-7.618661100000002,"Davitts Quay, Abbeyside, Dungarvan, X35 D880",Waterford,"Activity,Food and Drink,Experience,Pubs and Bar",4.4
147,Anchor Tours,54.0117268925552,-6.346887929770901,"Bellurgan, , ",Louth,"Activity,Experience,Transport,Activity Operator,Coach,Road",2.9
148,Ancient Spiritual Tours,52.4369676,-8.284439599999999,"Kilross, , ",Tipperary,"Activity,Experience,Activity Operator,Tour",5.0
149,Andaire Tours & Experiences,53.16326859999999,-8.9355011,"Tarrea, , ",Galway,"Activity,Experience,Activity Operator,Nature and Wildlife,Tour",4.8
150,AndChips,52.0894914,-7.617461899999999,"Unit 3, Castle House, Davitts Quay, Abbeyside, Dungarvan, X35 DP60",Waterford,"Activity,Food and Drink,Experience,Artisan,Restaurant,Fast Food,Local Produce,Seafood,Vegetarian",4.5
151,Andean Alpacas,53.5484141,-7.326902,"Culleen Beg, Cullionbeg, , ",Westmeath,"Activity,Experience,Activity Operator,Nature and Wildlife,Tour,Walking",4.8
152,Andy's Bar & Restaurant,54.2477282,-6.972137499999999,"12 Market St, Mullaghmonaghan, , H18 N772",Monaghan,"Activity,Food and Drink,Experience,Restaurant,Pubs and Bar",4.6
153,Irish Dance at the Thatched Cottage,53.2664328,-9.0574731,"Fairhill Rd Upper, The Claddagh, , H91 AY80",Galway,"Activity,Experience,Learning,Activity Operator,Traditionally Irish",5.0
154,Anglers Paradise Fishing Guides Killarney,52.17198689999999,-9.550507800000002,", Farranfore, ",Kerry,"Activity,Experience,Fishing,Angling,Activity Operator,Nature and Wildlife",5.0
155,Anglers Rest,53.359055,-6.3586481,"20 Knockmaroon Hill, Castleknock, D20 AH96",Dublin,"Activity,Food and Drink,Restaurant,Pubs and Bar",4.4
156,Anglers Rest Bar,53.5889263,-9.9644048,"Tully Cross, Renvyle, ",Galway,"Activity,Food and Drink,Experience,Pubs and Bar",4.3
157,Angling Bleach Lough,52.6168495261355,-8.81276636800171,"Mount Pleasant, Kildimo, ",Limerick,"Activity,Experience,Fishing,Angling,Activity Operator,Boat,Tour",4.3
158,Angling Services Ireland,53.98351589999999,-8.286815299999997,"3 Canal View, Deerpark, Boyle, F52 K253",Roscommon,"Activity,Experience,Fishing,Angling,Activity Operator,Nature and Wildlife,Boat,Tour",4.8
159,Animal Magic – Falconry and Conservation,52.4035951,-8.5708568,"Deebert, , V35 V212",Limerick,"Activity,Experience,Falconry,Nature and Wildlife,Learning,Activity Operator",4.579660084723602
160,Ann McDonald’s Upper Deck Café,52.3954791,-6.943542000000001,"8 Mary St, New Ross, Y34 TD40",Wexford,"Activity,Food and Drink,Experience,Restaurant,Cafe",4.5
161,Annagh Church,52.248165,-9.742521,", Blennerville, ",Kerry,"Activity,Experience,Church Abbey,Monastery,Attraction,Churches, Abbeys and Monastery,Ruins,Historic Houses and Castle",4.5
162,Annaharvey Farm Equestrian Centre,53.2517356,-7.397278699999998,"Annagharvey, , ",Offaly,"Activity,Experience,Horse Riding,Equestrian,Cafe,Food and Drink,Nature and Wildlife,Activity Operator",4.9
163,Annalee Restaurant at The Hotel Kilmore,53.98657129999999,-7.322304300000001,"Dublin Rd, Killygarry, , H12 F6Y7",Cavan,"Activity,Food and Drink,Experience,Restaurant",4.5
164,Green Sketching with Anne Harrington Rees,51.6203379,-8.905510399999999,", Clonakilty, ",Cork,"Activity,Experience,Craft,Shopping,Learning,Activity Operator",4.579660084723602
165,Annemarie Bourke Studio Gallery,52.6613859,-8.6296155,"98 O'Connell St, Prior's-Land, , V94 WK3R",Limerick,"Activity,Experience,Craft,Shopping,Learning,Art Gallery,Attraction",4.0
166,Annestown Beach ,52.1391984,-7.272799699999999,", , ",Dublin,"Activity,Experience,Surfing,Activity Operator,Swimming,Swimming Pools and Water Park,Venue,Walking ,Walking,Attraction,Beach,Natural Landscape,Nature and Wildlife",4.8
167,Spa at the Kinsale Hotel & Spa,51.6984062,-8.465741099999999,", Rathmore, P17 F542",Cork,"Activity,Experience,Pampering,Health Farm,Spa and Wellness,Specialised Retreat,Spa",4.3
168,"Apples & Atoms Sculpture, Trinity College",53.3436141,-6.252378900000001,"Trinity College Dublin, , ",Dublin,"Activity,Attraction,Public Sculpture",5.0
169,"Applied Language Centre, University College Dublin",53.306327,-6.220299,"Daedalus Building, Belfield, ",Dublin,"Activity,Learning",4.6
170,Aqua Golf,52.263495,-9.709561,"Aqua Dome, Tralee, ",Kerry,"Activity,Experience,Golf,Swimming Pool,Swimming Pools and Water Park,Venue,Cafe,Food and Drink,Activity Operator",4.3
171,Aqua Restaurant,53.392225,-6.069472200000001,"1 W Pier, Howth, ",Dublin,"Activity,Food and Drink,Restaurant",4.4
172,Aquaventures,51.4847541,-9.3687118,"Lifeboat Road, Baltimore, ",Cork,"Activity,Experience,Activity Operator,Nature and Wildlife,Day Tour,Tour,Boat",4.7
173,Árainn Mhór (Arranmore Island),54.9874345,-8.5350585,"Arranmore, , ",Donegal,"Activity,Experience,Fishing,Angling,Walking ,Walking,Island,Attraction,Offshore Island",4.8
174,Aran Bike Hire,53.11934230000001,-9.6654901,"Cottage Rd, Killeany, Kilronan, , ",Galway,"Activity,Experience,Cycling,Activity Operator,Nature and Wildlife,Bike Rental",4.4
175,Aran Celtic Bus Tours Inishmore,53.1191313,-9.668997999999998,"Inishmore, Aran Islands, ",Galway,"Activity,Experience,Tour",5.0
176,Aran Island Ferries,53.2742051404657,-9.04757590588185,"Aran Island Ferries, Rossaveal, ",Galway,"Activity,Experience,Transport,Activity Operator,Coach,Road",4.4
177,Aran Islands - Inisheer  - Inis Oírr,53.0594423,-9.5281381,"Inisheer, , ",Galway,"Activity,Experience,Cycling,Swimming,Swimming Pools and Water Park,Venue,Walking ,Walking,Attraction,Beach,Island,Offshore Island,Natural Landscape,Ruins,Historic Houses and Castle,Nature and Wildlife",4.498127674750356
178,Aran Islands Tour - Railtours Ireland First Class!,53.351003,-6.250291,"16 Amiens Street, , ",Dublin,"Activity,Activity Operator,Tour",4.4
179,Aran Off Road Experience,53.13111,-9.7252,"Oghil, Oatquarter, , ",Galway,"Activity,Experience,Transport,Learning,Walking ,Walking,Activity Operator,Attraction,Historic Houses and Castle,Natural Landscape,Day Tour,Tour,Coach,Road",5.0
180,Aran Pony & Trap,53.1191919,-9.6701839,"Kilronan, Killeany, Aran Islands, ",Galway,"Activity,Experience,Activity Operator,Tour",4.498127674750356
181,Aran Sea Tours and Fishing,53.1178394,-9.6670845,"Kilronan Harbour Kilronan Inishmore, Aran Islands, ",Galway,"Activity,Experience,Activity Operator,Nature and Wildlife,Boat,Tour",5.0
182,Aran Sweater Market - Inis Mór,53.11908,-9.669353,"The Aran Islands, Killeany, Lower Kilronan, , ",Galway,"Activity,Experience,Craft,Shopping,Shopping Centres and Department Store,Food Shops ",4.2
183,Aran Sweater Market,52.05883009999999,-9.507572999999995,"College St, Killarney, ",Kerry,"Activity,Experience,Craft,Shopping,Shopping Centres and Department Store,Food Shops ",4.4
184,Áras an Mhuilinn Regional Comhaltas Centre,53.5238343,-7.339915,"Beside Arts Centre, Mount St, Bellview, Mullingar, ",Westmeath,"Activity,Experience,Learning,Traditionally Irish,Attraction,Literary Ireland",4.3
185,Áras an Uachtaráin,53.3595948,-6.3173567,"Castleknock (part of Phoenix Park), Dublin, D08 E1W3",Dublin,"Activity,Gardens,Attraction,Garden,Historic Houses and Castle,Nature and Wildlife",4.6
186,Áras Inis Gluaire,54.22246269999999,-9.9889332,"Church St, Belmullet, ",Mayo,"Activity,Experience,Craft,Shopping,Learning,Movies,Cinema,Venue,Art Gallery,Attraction,Music,Cafe,Food and Drink",5.0
187,Arboretum Inspirational Gardens,52.74264139999999,-6.9749455,"Old, Kilkenny Rd, Rathvinden, Leighlinbridge, R93 P9F4",Carlow,"Activity,Experience,Gardening,Nature and Wildlife,Shopping,Shopping Centres and Department Store,Gardens,Attraction,Garden,Cafe,Food and Drink,Food Shops ",4.6
188,Arbour Hill Cemetery,53.3509571,-6.287117299999999,"Arbour Hill, Stoneybatter, , ",Dublin,Activity,4.8
189,Architectural Furniture,53.7147404,-6.280193300000001,"Blackhill Cres, Church Rd, Donacarney Little, Donacarney, , A92 FE2Y",Meath,"Activity,Experience,Craft,Shopping,Shopping Centres and Department Store,Food Shops ",4.579660084723602
190,Architectural History Ireland,53.33996249999999,-6.247335799999999,"Merrion Square N, Saint Peter's, , ",Dublin,"Activity,Activity Operator,Tour",4.6
191,Ard Bia at Nimmos,53.26979590000001,-9.0540644,"Spanish Arch, Long Walk, , H91 E9XA",Galway,"Activity,Food and Drink,Experience,Restaurant,Seafood,Vegetarian",4.7
192,Ardaire Springs Angling Centre,52.31012,-7.232,"Arderra, Mooncoin, ",Kilkenny,"Activity,Experience,Fishing,Angling,Activity Operator,Nature and Wildlife",4.4
193,Ardamine Beach,52.6318515,-6.2292467,"Ardamine Beach, Middletown, ",Wexford,"Activity,Experience,Attraction,Beach",4.4
194,Ardara Heritage Centre,54.76200000000001,-8.4126667,"N56, Ardara, ",Donegal,"Activity,Experience,Attraction,Museums and Attraction,Cafe,Food and Drink",4.6
195,Ardcavan Coaches,52.3665407,-6.4479172,"Ardcavan, , ",Wexford,"Activity,Experience,Transport,Coach,Road",4.3
196,Ardee Golf Club,53.8620033,-6.547862200000002,"Townparks, Carrick Rd, Cappocksgreen, Ardee, A92 Y6P7",Louth,"Golf Course,Activity,Experience,Golf,Driving Range,General,Golf Driving Range,Venue,Sports Venues,Food and Drink,Restaurant,Activity Operator",4.6
197,Ardfert Cathedral,52.32852429999999,-9.781629699999998,"The Square, Farranwilliam, Ardfert, ",Kerry,"Activity,Experience,Attraction,Historic Houses and Castle,Church Abbey,Monastery,Churches, Abbeys and Monastery,Ruins",4.498127674750356
198,Ardfert Indoor Market,52.328152,-9.782158,"St. Brendan's Community Centre, Ardfert, ",Kerry,"Activity,Experience,Food and Drink,Restaurant,Shopping",4.9
199,Ardgillan Castle and Gardens,53.58662329999999,-6.1600646,"Ardgillan Demesne, Balbriggan, K32 WX87",Dublin,"Activity,Experience,Learning,Attraction,Historic Houses and Castle,Castle,Gardens,Garden,Venue,Music,Cafe,Food and Drink,Local Produce,Restaurant,Nature and Wildlife,Tour",4.7
200,Ardkeen Quality Food Store,52.2463722,-7.082386500000001,"Dunmore Road, , X91 HP9W",Waterford,"Activity,Food and Drink,Experience,Shopping,Shopping Centres and Department Store,Artisan,Restaurant,Local Produce,Vegan,Vegetarian,Food Shops ",4.6
201,Urchin Bar & Adventures,51.9511032,-7.722658099999999,"Duffcarrick, Ardmore, P36 HR70",Waterford,"Activity,Experience,Kayaking,Activity Operator",4.3
202,Ardmore Beach ,51.951815,-7.7225042,"Ardmore Beach, 2-6 Cois Trá, Duffcarrick, Ardmore, P36 WT25",Waterford,"Activity,Experience,Attraction,Beach",4.7
203,Ardmore Pottery Gallery Shop,51.9494751,-7.718380499999999,"Cliff Rd, Dysert, Ardmore, ",Waterford,"Activity,Experience,Craft,Shopping,Shopping Centres and Department Store,Food Shops ",4.7
204,Ardmore Round Tower and Cathedral,51.94868845698056,-7.726038959663356,"Tower Hill, Ardmore, ",Waterford,"Activity,Experience,Church Abbey,Monastery,Attraction,Churches, Abbeys and Monastery",4.7
205,Ardmulchan Church,53.6718102,-6.628602,", Kells, ",Meath,"Activity,Experience,Church Abbey,Monastery,Attraction,Churches, Abbeys and Monastery,Ruins,Historic Houses and Castle",4.7
206,Ardnahinch Beach,51.85101369999999,-8.010121299999998,"Ardnahinch, Ardnahinch Bay, , ",Cork,"Activity,Experience,Attraction,Beach",4.5
207,Ards Coffee Tree,55.15840559999999,-7.863675100000003,"Ards, , F92 Y23R",Donegal,"Activity,Food and Drink,Experience,Cafe",4.6
208,Ards Forest Park,55.1554989,-7.898503099999999,"Ards Forest Park, , ",Donegal,"Activity,Experience,Bird Watching,Nature and Wildlife,Walking ,Walking,Forest Park,Park and Forest Walk,Public Park",4.8
209,Arena7 Entertainment Complex,54.9571799,-7.7060473,"1 - 4, Ballyraine Industrial Estate, 4 Iona Rd, Ballyboe Lisnenan, Letterkenny, F92 VRC8",Donegal,"Activity,Experience,Restaurant,Activity Operator,Food and Drink,Pubs and Bar,Fast Food",4.5
210,Arigna Mining Experience,54.07755,-8.120751,"Derreenavoggy, Carrick-On-Shannon, , ",Roscommon,"Activity,Experience,Learning,Attraction,Museums and Attraction,Cafe,Food and Drink,Food Shops ,Shopping",4.8
211,Arklow Golf Club,52.789663,-6.1495242,"Abbeylands, Tinahask Lower, Arklow, ",Wicklow,"Golf Course,Activity,Experience,Golf,Food and Drink,Restaurant",4.5
212,Arklow Beach,52.81185983273661,-6.126780941650395,"South Beach, Arklow, ",Wicklow,"Activity,Experience,Attraction,Beach",4.3
213,Arklow Maritime Museum,52.7985048,-6.1493991,"N Quay, Ferrybank, Y14 Y744",Wicklow,"Activity,Experience,Attraction,Museums and Attraction",4.5
214,Armoury Café Glencree,53.1988883,-6.292690599999998,"Centre for Peace and Reconciliation, Aurora, Glencree, ",Wicklow,"Activity,Food and Drink,Experience,Restaurant,Craft,Shopping,Shopping Centres and Department Store,Artisan,Cafe,Food Shops ",4.6
215,Arnotts,53.3491377,-6.2631308,"12 Henry St, Northside, Dublin, D01 C3Y9",Dublin,"Activity,Shopping,Shopping Centres and Department Store",4.4
216,Aroma's Café at The Landmark Hotel,53.9433878,-8.093270799999999,"Shannon Lodge, Townparks, Carrick-On-Shannon, , ",Leitrim,"Activity,Food and Drink,Experience,Cafe",4.8
217,Around Ireland: Dublin & U2 Walking Tour,53.3498053,-6.2603097,", , ",Dublin,"Activity,Activity Operator,Tour,Walking",4.8
218,Arran Street East,53.3483106,-6.270477799999999,"1 Little Green St, Smithfield, Dublin, D07 K744",Dublin,"Activity,Craft,Shopping,Shopping Centres and Department Store",4.3
219,Arranmore Blueway,54.9874345,-8.5350585,"Arranmore Island, , ",Donegal,"Activity,Experience,Cycling,Kayaking,Activity Operator,Walking ,Walking,Nature and Wildlife",4.8
220,The Arranmore Ferry,54.98312699999999,-8.442341100000002,"Blue Ferry Office, Burtonport Pier, Burtonport, F94 C449",Donegal,"Activity,Experience,Transport,Activity Operator,Attraction,Embarkation Point,Nature and Wildlife,Boat,Tour,Coach,Road",4.8
221,Arranmore Ferry Service,54.98299400000001,-8.4418525,"Ferry Booking Office, Aran Island, Burtonport, F94 AP89",Donegal,"Activity,Experience,Transport,Coach,Road",4.8
222,Arranmore Guided Tours,54.9874345,-8.5350585,"Arranmore, , ",Donegal,"Activity,Experience,Activity Operator,Tour,Walking",5.0
223,Art & Antiques Quarter,53.340223,-6.273896,"60 Francis Street, Dublin City Centre, ",Dublin,"Activity,Shopping,Shopping Centres and Department Store",4.6
224,Art It,52.6552401,-7.244461999999999,"MacDonagh Junction Shopping Centre, Hebron Road, Highhays, Kilkenny City, ",Kilkenny,"Activity,Craft,Shopping,Learning,Activity Operator",4.4
225,ArtD Gallery & Studio,52.997224,-8.1273576,"Unit 2, House, Ballyhaden, Ballyfin, , E45 WD29",Tipperary,"Activity,Experience,Craft,Shopping,Learning,Art Gallery,Attraction,Activity Operator",4.5
226,Artful Tours,53.3603142,-6.315054200000001,", Dublin City, ",Dublin,"Activity,Activity Operator,Tour,Walking",4.498127674750356
227,"Árthach Dána, Amergin Memorial Sculpture & Sundial",51.8256197,-10.172165,"Silver Sands, Lower Main St, Waterville, ",Kerry,"Activity,Attraction,Historic Houses and Castle,Public Sculpture",4.2
228,Arthur Griffith,53.340122,-6.254252,"Office of the Houses of the Oireachtas, Leinster House, Merrion Street, , ",Dublin,"Activity,Attraction,Public Sculpture",4.5
229,Arthur McGuire Tours,53.2743394,-9.0492276,", Eyre Square, ",Galway,"Activity,Experience,Learning,Activity Operator,Tour,Walking",5.0
230,Arthur's Bar at the Court Yard Hotel,53.36374419999999,-6.488774599999998,"Main St, Leixlip, ",Kildare,"Activity,Food and Drink,Experience,Pubs and Bar",4.3
231,Arthur's Quay Park,52.66537349999999,-8.6262277,"Arthur's Quay Park, Arthurs Quay, Limerick City, ",Limerick,"Activity,Public Park,Nature and Wildlife",4.3
232,Arthur’s Way Heritage Trail,53.34050308489471,-6.5377007732815855,"Celebridge, , ",Kildare,"Activity,Walking ,Walking,Activity Operator,Tour",4.5
233,Arthur Wellesley Duke Of Wellington,53.349086,-6.303231,", Phoenix Park, ",Dublin,"Activity,Attraction,Public Sculpture",4.498127674750356
234,Art4Limerick Popup,52.6695683,-8.624471699999999,"19 Nicholas St, , V94 A7X6",Limerick,Activity Experience Craft Shopping Shopping Centres and Department Store Art Gallery Attraction Food Shops ,5.0
235,Artzone,53.3003042,-6.282937300000001,"VFI Court, Castleside Dr, Rathfarnham, D14 EY73",Dublin,"Activity,Learning",4.1
236,Asana School of English,51.950922,-10.212643,"O'Connell Centre, Cahersiveen, ",Kerry,"Activity,Experience,Learning",4.9
237,Ashbourne Golf Club,53.5039087,-6.3794638,"Milltown Rd, Archerstown, Ashbourne, A84 R528",Meath,"Golf Course,Activity,Experience,Golf,Food and Drink,Restaurant,Activity Operator",4.5
238,Ashford Castle Golf Club,53.5371975,-9.279209,"The Derries, Strandhill, ",Mayo,"Golf Course,Activity,Experience,Golf,Food and Drink,Restaurant,Local Produce,Activity Operator",4.6
239,Ashford Equestrian Centre,53.53599190000001,-9.2928038,"Equestrian Center, Ashford Or Cappacorcoge, Cong, F31 R291",Mayo,"Activity,Experience,Horse Riding,Equestrian",4.2
240,Ashford Outdoors,53.5388177,-9.280153599999998,"Ashford Castle Drive, , ",Mayo,"Activity,Climbing,Activity Operator,Cycling,Horse Riding,Equestrian,Kayaking,Zip Lining,Venue,Sports Venues,Bike Rental,Tour",4.7
241,Ashgrove Pitch and Putt Club,52.2890853,-7.2232463,"Rathkieran, , ",Kilkenny,"Activity,Experience,Golf,Pitch And Putt,General,Pitch and Putt,Activity Operator",5.0
242,Ashtown Stables,53.3748696,-6.333009100000001,"Ashtown Road, Ashtown, , D15 HFX5",Dublin,"Activity,Horse Riding,Equestrian",4.3
243,Askeaton Castle,52.6005285,-8.973940999999998,", Askeaton, ",Limerick,"Activity,Experience,Church Abbey,Monastery,Attraction,Churches, Abbeys and Monastery,Tour",4.498127674750356
244,Astropark Events,53.3971295,-6.230142599999999,"Oscar Traynor Rd, Kilmore, D17 Y998",Dublin,Activity,4.3
245,ATC Language & Travel,53.3412586,-6.2634159,"ATC Language Schools, 34-34 William St S, Dublin, D02 T205",Dublin,"Activity,Learning",4.3
246,ATC Language & Travel,53.19857898685899,-6.095557669311575,"Dunluice House, 82/83 Strand Road, Bray, ",Wicklow,"Activity,Experience,Learning",4.3
247,Ath Luain Restaurant at the Shamrock Lodge Hotel,53.4215227,-7.950463799999999,"Clonown Rd, Athlone, ",Westmeath,"Activity,Food and Drink,Experience,Restaurant",4.5
248,Athas Tours,53.2743394,-9.0492276,", Eyre Square, ",Galway,"Activity,Experience,Activity Operator,Tour,Walking",4.498127674750356
249,Athassel Abbey,52.47548593085829,-7.97276417993487,", Corbally, ",Tipperary,"Activity,Church Abbey,Monastery,Attraction,Churches, Abbeys and Monastery,Ruins,Historic Houses and Castle",4.6
250,Athenry Arts and Heritage Centre,53.299265,-8.746298000000001,"St. Marys, The Square, Gorteenacra, Athenry, H65 WC57",Galway,"Activity,Experience,Learning,Attraction,Museums and Attraction,Tour",4.6
251,Athenry Castle,53.2999964,-8.7446178,"Gorteenacra, Athenry, ",Galway,"Activity,Experience,Castle,Attraction,Historic Houses and Castle",4.4
